
Frequency	Mean Amplitude	Error Amplitude	Mean Phaseshift	Error  Phaseshift	Temperature	Error  Temperature1,250000E+2	4,038729E-5	1,966081E-6	-1,560206E-2	4,542529E-1	6,042282E+1	2,036585E-2
1,252500E+2	3,150253E-5	5,500863E-7	7,112962E-2	4,209717E-1	6,040742E+1	1,902779E-2
1,255000E+2	1,810092E-5	4,298389E-7	-1,238067E-1	4,015529E-1	6,037662E+1	1,556466E-2
1,257500E+2	1,080188E-5	3,676848E-7	-4,241580E-2	3,804518E-1	6,041769E+1	1,994317E-2
1,260000E+2	8,651211E-6	1,751565E-7	-1,742151E-1	1,423668E-1	6,042282E+1	2,036585E-2
1,262500E+2	5,133825E-6	4,178716E-7	4,672003E-1	3,383794E-1	6,040742E+1	1,902779E-2
1,265000E+2	3,877878E-6	5,277030E-7	-8,821926E-1	2,685077E-1	6,039202E+1	1,745147E-2
1,267500E+2	3,401748E-6	3,796805E-7	-8,043467E-2	2,055199E-1	6,040229E+1	1,853164E-2
1,270000E+2	3,934313E-6	1,523593E-7	-3,562421E-1	7,904387E-2	6,038688E+1	1,686182E-2
1,272500E+2	2,874307E-6	2,407206E-7	-1,130329E-1	1,135970E-1	6,039715E+1	1,800705E-2
1,275000E+2	2,999734E-6	2,033727E-7	-9,703455E-2	8,083357E-2	6,038175E+1	1,623441E-2
1,277500E+2	2,828572E-6	1,670064E-7	-1,120599E-1	7,673671E-2	6,036635E+1	1,407361E-2
1,280000E+2	3,118121E-6	1,769731E-7	-1,233323E-1	5,736282E-2	6,038175E+1	1,623441E-2
1,282500E+2	2,966164E-6	1,230628E-7	-7,522609E-2	4,834338E-2	6,034581E+1	1,016330E-2
1,285000E+2	3,112255E-6	1,146492E-7	-9,952908E-2	3,935101E-2	6,039715E+1	1,800705E-2
1,287500E+2	3,074425E-6	1,308445E-7	-6,904296E-2	3,499617E-2	6,037148E+1	1,484684E-2
1,290000E+2	3,119649E-6	1,189128E-7	-4,256236E-2	3,521891E-2	6,039715E+1	1,800705E-2
1,292500E+2	3,167923E-6	1,184082E-7	-4,609174E-2	4,360231E-2	6,040229E+1	1,853164E-2
1,295000E+2	3,299395E-6	1,170060E-7	-4,885104E-2	4,505511E-2	6,037148E+1	1,484684E-2
1,297500E+2	3,486577E-6	2,190027E-7	-5,383130E-2	6,532203E-2	6,041255E+1	1,949768E-2
1,300000E+2	2,248125E-6	1,699357E-7	2,709582E-1	6,099850E-2	6,044336E+1	2,185396E-2
1,302500E+2	3,630369E-6	2,008925E-7	-6,027330E-2	6,547081E-2	6,042796E+1	2,076713E-2
1,305000E+2	3,617887E-6	9,954353E-8	-4,711938E-2	3,929088E-2	6,038688E+1	1,686182E-2
1,307500E+2	3,677185E-6	8,360661E-8	-6,877800E-2	2,470957E-2	6,040742E+1	1,902779E-2
1,310000E+2	3,707080E-6	6,126177E-8	-9,716155E-2	1,675778E-2	6,041769E+1	1,994317E-2
1,312500E+2	3,890357E-6	4,645054E-8	-3,000288E-2	1,537116E-2	6,042282E+1	2,036585E-2
1,315000E+2	3,976591E-6	4,728248E-8	-9,977624E-3	1,320100E-2	6,048443E+1	2,403526E-2
1,317500E+2	4,106350E-6	3,664322E-8	-2,399960E-2	1,154666E-2	6,048956E+1	2,424479E-2
