Frequency	Mean Amplitude	Error Amplitude	Mean Phaseshift	Error  Phaseshift1,000000E+2	1,439427E-6	7,169950E-8	4,113181E-1	9,907255E-2
1,100000E+2	1,126041E-6	4,016894E-8	-1,176362E+0	1,289230E-1
1,200000E+2	1,602193E-6	8,552587E-8	-7,699062E-1	2,559663E-1
1,300000E+2	2,796946E-6	1,438139E-7	-9,455185E-1	2,434030E-1
1,400000E+2	4,209474E-5	6,546662E-7	7,833426E-1	1,484752E-1
1,500000E+2	4,745687E-6	5,421728E-7	-1,047685E+0	1,089122E-1
1,600000E+2	1,556351E-6	2,892375E-8	8,828341E-1	2,669312E-1
1,700000E+2	9,217279E-7	5,074069E-8	2,998583E-1	2,805255E-1
1,800000E+2	7,864291E-7	7,030168E-8	1,737834E-1	2,821475E-1
