Frequency	Mean Amplitude	Error Amplitude	Mean Phaseshift	Error  Phaseshift1,000000E+2	1,340118E-6	2,317931E-7	2,016397E-1	2,608347E-1
1,100000E+2	1,161909E-6	3,542392E-8	-1,386418E-1	8,013801E-2
1,200000E+2	1,602024E-6	5,994188E-8	-2,513783E-1	8,271523E-2
1,300000E+2	3,060582E-6	6,532829E-8	-1,508548E-1	7,551762E-2
1,400000E+2	4,163989E-5	8,034745E-7	4,627618E-1	6,640870E-2
1,500000E+2	3,770029E-6	5,995507E-7	1,132074E-1	9,725692E-2
1,600000E+2	1,503002E-6	2,418236E-8	3,824411E-2	2,841356E-2
1,700000E+2	8,938713E-7	4,580799E-8	2,701894E-1	4,547596E-2
1,800000E+2	7,711362E-7	6,068640E-8	2,798360E-1	8,100754E-2
