
Frequency	Mean Amplitude	Error Amplitude	Mean Phaseshift	Error  Phaseshift	Temperature	Error  Temperature1.250000E+2	4.294870E-5	2.094385E-6	1.837548E+0	5.502403E-2	5.958597E+1	1.695629E-2
1.252500E+2	3.159826E-5	6.484149E-7	6.865403E-2	3.960704E-1	5.959368E+1	1.847769E-2
1.255000E+2	1.938697E-5	4.798736E-7	3.816691E-1	3.836186E-1	5.959368E+1	1.847769E-2
1.257500E+2	1.074211E-5	4.516144E-7	-1.500080E-1	3.955708E-1	5.960908E+1	2.111041E-2
1.260000E+2	6.214754E-6	7.383384E-8	1.997809E+0	2.960946E-2	5.960138E+1	1.985286E-2
1.262500E+2	5.663450E-6	3.940484E-7	8.183833E-2	3.615411E-1	5.961678E+1	2.227026E-2
1.265000E+2	4.428851E-6	3.279145E-7	-1.335885E-1	2.885182E-1	5.960908E+1	2.111041E-2
1.267500E+2	3.705220E-6	3.708789E-7	6.045236E-2	2.562872E-1	5.964758E+1	2.617720E-2
1.270000E+2	2.738519E-6	3.285644E-7	-9.172966E-2	1.829599E-1	5.960908E+1	2.111041E-2
1.272500E+2	2.963465E-6	2.841770E-7	-1.470854E-1	1.283969E-1	5.962448E+1	2.334699E-2
1.275000E+2	2.892632E-6	2.494132E-7	-5.726417E-2	9.020729E-2	5.960138E+1	1.985286E-2
1.277500E+2	2.839820E-6	2.305656E-7	2.100074E-3	7.811444E-2	5.963988E+1	2.529273E-2
1.280000E+2	2.226274E-6	1.299700E-7	-2.706290E-2	7.599333E-2	5.960394E+1	2.187831E-2
1.282500E+2	2.896590E-6	1.647391E-7	-1.224210E-2	6.433292E-2	5.963988E+1	2.529273E-2
1.285000E+2	2.937959E-6	9.347682E-8	-3.445390E-2	5.668699E-2	5.957057E+1	1.327039E-2
1.287500E+2	3.170248E-6	1.072762E-7	-3.641830E-2	5.456564E-2	5.961678E+1	2.227026E-2
1.290000E+2	2.989466E-6	9.012948E-8	-7.211367E-2	3.536927E-2	5.957827E+1	1.524495E-2
1.292500E+2	3.089923E-6	9.258796E-8	-4.070145E-2	3.483989E-2	5.957827E+1	1.524495E-2
1.295000E+2	3.231975E-6	9.023695E-8	-6.051270E-2	2.643077E-2	5.975540E+1	3.459457E-2
1.297500E+2	3.367415E-6	6.907043E-8	-7.071348E-2	2.301367E-2	5.970919E+1	3.172231E-2
1.300000E+2	3.404827E-6	7.806216E-8	-1.069946E-2	2.283188E-2	5.960908E+1	2.111041E-2
1.302500E+2	3.461042E-6	6.491414E-8	-6.478910E-2	2.293775E-2	5.960138E+1	1.985286E-2
1.305000E+2	3.538893E-6	6.334512E-8	-8.698851E-2	2.043196E-2	5.965528E+1	2.701057E-2
1.307500E+2	3.559486E-6	5.957607E-8	-1.715385E-2	1.851881E-2	5.965528E+1	2.701057E-2
1.310000E+2	3.718643E-6	5.863464E-8	-4.693970E-2	1.442541E-2	5.966299E+1	2.779745E-2
1.312500E+2	3.886706E-6	4.681379E-8	-2.259921E-2	1.473722E-2	5.964758E+1	2.617720E-2
1.315000E+2	3.972584E-6	4.585610E-8	-2.665394E-2	1.288739E-2	5.963218E+1	2.435161E-2
1.317500E+2	3.792936E-6	1.155101E-7	2.770609E-2	2.052526E-2	5.965528E+1	2.701057E-2
1.320000E+2	4.184304E-6	4.959235E-8	1.389409E-3	1.295914E-2	5.970149E+1	3.115069E-2
1.322500E+2	4.353697E-6	3.605539E-8	-3.211554E-3	9.511774E-3	5.966299E+1	2.779745E-2
